Cod,Freq,Mag
4,3620,-14.0688
4,3630,-13.0009
4,3640,-11.3703
4,3650,-13.2325
4,3660,-13.5888
4,3670,-14.2602
4,3680,-10.8259
4,3690,-9.3727
4,3700,-9.0067
4,3710,-10.3232
4,3720,-10.5475
4,3730,-11.4515
4,3740,-10.484
4,3750,-9.3335
4,3760,-8.8723
4,3770,-8.9322
4,3780,-8.8521
4,3790,-9.7175
4,3800,-10.6255
4,3810,-10.1226
4,3820,-8.2912
4,3830,-8.7264
4,3840,-9.3699
4,3850,-9.4047
4,3860,-8.865
4,3870,-10.7122
4,3880,-11.1388
4,3890,-10.284
4,3900,-8.2316
4,3910,-8.4255
4,3920,-8.0667
4,3930,-9.1314
4,3940,-8.7916
4,3950,-10.4955
4,3960,-9.1639
4,3970,-9.8515
4,3980,-9.0526
4,3990,-9.2629
4,4000,-8.0275
4,4010,-2.9045
4,4020,-4.0989
4,4030,-4.2961
4,4040,-2.3006
4,4050,-2.218
4,4060,-1.7208
4,4070,-2.0678
4,4080,-2.4887
4,4090,-2.4626
4,4100,-3.7402
4,4110,-3.4604
4,4120,-2.5099
4,4130,-2.9655
4,4140,-1.5846
4,4150,-2.7151
4,4160,-3.6404
4,4170,-3.4177
4,4180,-3.9478
4,4190,-2.6818
4,4200,-3.1734
4,4210,-2.3423
4,4220,-2.6756
4,4230,-2.9222
4,4240,-3.354
4,4250,-2.9818
4,4260,-2.5396
4,4270,-2.8065
4,4280,-2.7309
4,4290,-3.389
4,4300,-2.1929
4,4310,-3.7506
4,4320,-3.832
4,4330,-3.7757
4,4340,-3.6887
4,4350,-3.1776
4,4360,-1.6606
4,4370,-2.84
4,4380,-2.4397
4,4390,-3.7749
4,4400,-2.9855
4,4410,-3.8726
4,4420,-3.1479
4,4430,-3.2731
4,4440,-2.9819
4,4450,-3.2488
4,4460,-3.9682
4,4470,-3.617
4,4480,-3.9675
4,4490,-3.2839
4,4500,-2.6097
4,4510,-4.0731
4,4520,-4.4266
4,4530,-3.1667
4,4540,-3.1828
4,4550,-4.5497
4,4560,-5.1961
4,4570,-3.3786
4,4580,-3.6646
4,4590,-4.5353
4,4600,-4.2809
4,4610,-4.2777
4,4620,-4.9298
4,4630,-5.2915
4,4640,-4.1061
4,4650,-4.1488
4,4660,-4.4147
4,4670,-4.7609
4,4680,-4.7011
4,4690,-4.7779
4,4700,-3.6758
4,4710,-5.1943
4,4720,-4.1669
4,4730,-4.8868
4,4740,-4.4768
4,4750,-4.5652
4,4760,-3.91
4,4770,-5.0803
4,4780,-4.7056
4,4790,-5.2133
4,4800,-4.923
4,4810,-4.81
4,4820,-4.8391
4,4830,-4.5757
4,4840,-4.8367
4,4850,-5.3322
4,4860,-5.7058
4,4870,-6.4925
4,4880,-5.8035
4,4890,-6.419
4,4900,-4.0822
4,4910,-5.1352
4,4920,-5.286
4,4930,-4.7378
4,4940,-5.2753
4,4950,-6.8183
4,4960,-5.2594
4,4970,-5.8414
4,4980,-4.7272
4,4990,-4.3037
4,5000,-6.4419
4,5010,-6.3798
4,5020,-6.3727
4,5030,-5.6888
4,5040,-4.341
4,5050,-5.0367
4,5060,-4.8763
4,5070,-5.9979
4,5080,-5.3488
4,5090,-5.3247
4,5100,-6.1691
4,5110,-4.9083
4,5120,-4.3278
4,5130,-5.18
4,5140,-6.0887
4,5150,-6.3095
4,5160,-6.9157
4,5170,-6.3163
4,5180,-5.0861
4,5190,-5.7718
4,5200,-5.4998
4,5210,-6.0024
4,5220,-8.0551
4,5230,-7.2081
4,5240,-7.9289
4,5250,-6.4765
4,5260,-4.8853
4,5270,-6.1611
4,5280,-6.8921
4,5290,-7.8258
4,5300,-8.8044
4,5310,-6.5358
4,5320,-7.6607
4,5330,-5.4614
4,5340,-6.468
4,5350,-7.2405
4,5360,-7.0022
4,5370,-6.4104
4,5380,-6.7202
4,5390,-7.8947
4,5400,-6.898
4,5410,-5.5382
4,5420,-6.425
4,5430,-6.6223
4,5440,-7.3335
4,5450,-7.1921
4,5460,-7.8214
4,5470,-6.6151
4,5480,-6.8401
4,5490,-6.3997
4,5500,-6.5617
4,5510,-7.682
4,5520,-8.2849
4,5530,-8.7749
4,5540,-8.7997
4,5550,-7.9876
4,5560,-7.6141
4,5570,-7.7371
4,5580,-7.9744
4,5590,-8.374
4,5600,-10.8755
4,5610,-10.9599
4,5620,-8.6743
4,5630,-8.8952
4,5640,-7.8642
4,5650,-8.1281
4,5660,-8.4481
4,5670,-8.5433
4,5680,-9.4521
4,5690,-13.5639
4,5700,-9.5515
4,5710,-10.5888
4,5720,-7.6558
4,5730,-9.2873
4,5740,-11.9901
4,5750,-13.1753
4,5760,-11.3467
4,5770,-12.344
4,5780,-14.1715
4,5790,-10.4623
4,5800,-8.9757
4,5810,-6.6952
4,5820,-7.9527
4,5830,-8.5946
4,5840,-6.1132
4,5850,-6.5736
4,5860,-6.1269
4,5870,-6.3209
4,5880,-6.707
4,5890,-6.488
4,5900,-6.8932
4,5910,-6.9413
4,5920,-7.0791
4,5930,-8.7144
4,5940,-7.9019
4,5950,-8.1398
4,5960,-12.3251
4,5970,-9.5011
4,5980,-11.4525
4,5990,-10.3727
4,6000,-8.9957
